Id,Degree,Eccentricity,closnesscentrality,betweenesscentrality,modularity_class
12974,1,1,1,0,184
37192,1,3,0.5,0,414
31412,7,2,0.666667,54,414
72915,1,3,0.5,0,414
59424,2,3,0.5,57,414
66257,1,3,0.5,0,414
7278,1,2,0.666667,0,157
86935,4,1,1,7,157
53733,1,2,0.666667,0,157
25356,1,1,1,0,108
54823,8,0,0,0,108
8820,1,1,1,0,108
43239,1,1,1,0,108
55832,1,1,1,0,108
31174,1,1,1,0,108
7639,1,1,1,0,108
15581,1,1,1,0,108
7686,1,1,1,0,108
31237,1,1,1,0,109
83922,10,0,0,0,109
27246,1,1,1,0,109
47023,1,1,1,0,109
27629,1,1,1,0,109
45703,1,1,1,0,109
36954,1,1,1,0,109
61485,1,1,1,0,109
31408,1,1,1,0,109
81501,1,1,1,0,109
52775,1,1,1,0,109
94250,1,1,1,0,123
99607,16,0,0,0,123
45814,1,1,1,0,123
853,2,1,1,0,123
97467,1,1,1,0,123
28732,1,1,1,0,123
37533,1,1,1,0,123
49952,1,1,1,0,123
10862,1,1,1,0,123
51498,1,1,1,0,123
67813,1,1,1,0,123
23476,1,1,1,0,123
74748,1,1,1,0,123
4096,1,1,1,0,123
53295,1,1,1,0,123
55451,1,1,1,0,123
55790,1,1,1,0,123
91170,1,1,1,0,74
86054,7,0,0,0,74
35311,1,1,1,0,74
21415,1,1,1,0,74
5884,1,1,1,0,74
52889,2,2,0.75,0,74
7084,1,1,1,0,74
54715,1,2,0.666667,0,38
97023,31,1,1,43,38
10375,1,2,0.666667,0,38
10037,1,2,0.666667,0,38
26196,1,2,0.666667,0,38
64840,1,2,0.666667,0,38
49643,1,2,0.666667,0,38
67068,1,2,0.666667,0,38
18850,1,2,0.666667,0,38
30037,1,2,0.666667,0,38
21981,1,2,0.666667,0,38
26594,1,2,0.666667,0,38
20052,1,2,0.666667,0,38
94203,1,2,0.666667,0,38
61014,1,2,0.666667,0,38
7794,1,2,0.666667,0,38
27577,1,2,0.666667,0,38
30075,1,2,0.666667,0,38
66760,1,2,0.666667,0,38
49074,1,2,0.666667,0,38
23676,1,2,0.666667,0,38
31400,1,2,0.666667,0,38
6274,1,2,0.666667,0,38
72478,1,2,0.666667,0,38
1902,1,2,0.666667,0,38
40366,1,2,0.666667,0,38
20727,1,2,0.666667,0,38
7310,1,2,0.666667,0,38
69993,1,2,0.666667,0,38
12412,1,1,1,0,110
35869,8,0,0,0,110
83835,1,1,1,0,110
13234,1,1,1,0,110
28310,1,1,1,0,110
97198,1,1,1,0,110
90618,1,1,1,0,110
19202,3,1,1,2,110
1589,1,1,1,0,110
66218,2,1,1,1,58
74269,12,0,0,0,58
78885,1,1,1,0,58
77619,1,1,1,0,58
57583,1,1,1,0,58
72145,1,1,1,0,58
99746,1,1,1,0,58
19724,2,1,1,1,58
31269,2,1,1,1,58
67645,1,1,1,0,58
75361,1,1,1,0,58
61296,1,1,1,0,58
1655,1,1,1,0,58
62872,1,1,1,0,184
70094,13,0,0,0,184
66384,1,1,1,0,184
4552,1,1,1,0,184
19790,1,1,1,0,184
11911,1,1,1,0,184
71742,1,1,1,0,184
38406,1,1,1,0,184
43784,1,1,1,0,184
34451,1,1,1,0,184
9505,1,1,1,0,184
17265,2,2,0.75,0,184
85158,1,1,1,0,184
5905,1,1,1,0,184
79088,1,1,1,0,1260
92530,24,0,0,0,1260
91739,1,1,1,0,1260
76901,1,1,1,0,1260
41255,1,1,1,0,1260
36033,1,1,1,0,1260
84598,2,1,1,0,1260
75910,1,1,1,0,1260
81894,1,1,1,0,1260
27692,1,1,1,0,1260
91406,1,1,1,0,1260
23979,1,1,1,0,1260
12482,1,1,1,0,1260
70427,1,1,1,0,1260
87071,1,1,1,0,1260
91032,2,1,1,0,1260
78956,1,1,1,0,1260
70948,1,1,1,0,1260
48602,1,1,1,0,1260
1101,1,1,1,0,1260
21530,1,1,1,0,1260
11859,1,1,1,0,1260
64707,2,1,1,1,1260
35618,2,1,1,1,1260
60671,1,1,1,0,133
77464,11,0,0,0,133
60412,1,1,1,0,133
10791,1,1,1,0,133
80725,2,1,1,0,133
85176,1,1,1,0,133
64095,1,1,1,0,133
39682,1,1,1,0,133
18790,2,2,0.75,0,133
7009,2,1,1,0,133
33238,1,1,1,0,133
45067,1,2,0.666667,0,77
73287,23,1,1,39,77
9898,1,2,0.666667,0,77
80973,1,2,0.666667,0,77
82037,1,2,0.666667,0,77
10784,2,2,0.666667,2,77
95637,1,2,0.666667,0,77
22976,2,2,0.666667,2,77
55609,1,2,0.666667,0,77
3086,1,2,0.666667,0,77
39252,1,2,0.666667,0,77
87963,1,2,0.666667,0,77
53336,1,2,0.666667,0,77
37610,1,2,0.666667,0,77
488,1,2,0.666667,0,77
65234,1,2,0.666667,0,77
45677,1,2,0.666667,0,77
96945,2,2,0.75,0,77
79742,1,2,0.666667,0,77
74178,1,2,0.666667,0,77
25138,1,2,0.666667,0,77
49406,1,2,0.666667,0,77
99254,1,1,1,0,74
78716,28,0,0,0,74
69212,1,1,1,0,74
83228,1,1,1,0,74
72637,2,1,1,1,74
11308,1,1,1,0,74
34842,2,1,1,1,74
19360,1,1,1,0,74
55747,1,1,1,0,74
79335,1,1,1,0,74
55073,1,1,1,0,74
16766,1,1,1,0,74
73177,1,1,1,0,74
97121,1,1,1,0,74
84065,1,1,1,0,74
40557,1,1,1,0,74
63717,2,1,1,1,74
12337,1,1,1,0,74
52690,1,1,1,0,74
50643,1,1,1,0,74
34431,1,1,1,0,74
57140,2,1,1,1,74
14776,1,1,1,0,74
65756,1,1,1,0,74
51463,4,1,1,3,74
79580,1,1,1,0,74
80483,1,1,1,0,74
38362,1,1,1,0,74
88120,1,1,1,0,111
52754,26,0,0,0,111
35990,1,1,1,0,111
41981,1,1,1,0,111
3990,1,1,1,0,111
4158,1,1,1,0,111
59999,1,1,1,0,111
77150,1,1,1,0,111
50787,2,1,1,0,111
61802,1,1,1,0,111
44501,1,1,1,0,111
38827,1,1,1,0,111
11528,1,1,1,0,111
39981,1,1,1,0,111
20415,2,1,1,0,111
3633,1,1,1,0,111
69092,2,1,1,0,111
74120,1,1,1,0,111
66956,1,1,1,0,111
78265,1,1,1,0,111
80853,1,1,1,0,111
79263,1,1,1,0,111
84129,1,1,1,0,111
11825,1,1,1,0,111
74822,1,1,1,0,111
67806,1,1,1,0,111
81575,1,1,1,0,111
92203,1,6,0.285714,0,414
93532,14,5,0.333333,80,414
96046,2,6,0.285714,6,414
70537,1,6,0.285714,0,414
12953,1,6,0.285714,0,414
31006,1,6,0.285714,0,414
34027,1,6,0.285714,0,414
34494,1,6,0.285714,0,414
25777,1,6,0.285714,0,414
57892,3,24,0.085642,34,80
48926,1,6,0.285714,0,414
39943,1,6,0.285714,0,414
45394,2,6,0.318182,0,414
22609,1,1,1,0,112
81425,17,0,0,0,112
84911,1,1,1,0,112
16905,1,1,1,0,112
16559,1,1,1,0,112
57775,1,1,1,0,112
95355,1,1,1,0,112
27254,1,1,1,0,112
10439,1,1,1,0,112
80664,1,1,1,0,112
35123,1,1,1,0,112
60361,1,1,1,0,112
30714,1,1,1,0,112
68829,1,1,1,0,112
33775,1,1,1,0,112
52657,1,1,1,0,112
13981,1,1,1,0,112
21781,1,1,1,0,112
91100,1,3,0.5,0,32
83082,6,2,0.666667,14,32
65001,2,3,0.555556,0,32
13581,2,3,0.5,3,32
87309,1,3,0.5,0,32
30325,2,1,1,1,113
65575,9,0,0,0,113
96160,1,1,1,0,113
25119,1,1,1,0,113
46655,1,1,1,0,113
43895,1,1,1,0,113
41748,1,1,1,0,113
29064,1,1,1,0,113
81397,1,1,1,0,113
22191,2,2,0.75,0,113
72607,1,1,1,0,56
90560,8,0,0,0,56
84663,1,1,1,0,56
19705,1,1,1,0,56
74059,1,1,1,0,56
84148,1,1,1,0,56
15751,1,1,1,0,56
46171,1,1,1,0,56
99400,1,2,0.666667,0,114
52371,5,1,1,7,114
39720,1,2,0.666667,0,114
77367,1,1,1,0,127
88154,15,0,0,0,127
66753,3,1,1,3,127
80940,1,1,1,0,127
9908,1,1,1,0,127
79773,1,1,1,0,127
79345,1,1,1,0,127
1993,1,1,1,0,127
8854,2,1,1,2,127
2970,1,1,1,0,127
34665,1,1,1,0,127
63052,2,1,1,1,127
84785,1,1,1,0,127
3059,1,1,1,0,127
62927,1,1,1,0,127
64057,1,1,1,0,127
40466,1,1,1,0,115
91761,5,0,0,0,115
37800,1,1,1,0,115
38062,1,1,1,0,115
39899,1,1,1,0,115
98978,1,1,1,0,115
69174,1,1,1,0,93
56737,21,0,0,0,93
88065,1,1,1,0,93
459,1,1,1,0,93
67338,1,1,1,0,93
23776,1,1,1,0,93
78411,1,1,1,0,93
7898,2,1,1,0,93
70703,1,1,1,0,93
31420,1,1,1,0,93
52319,1,1,1,0,93
24079,1,1,1,0,93
57898,1,1,1,0,93
19381,1,1,1,0,93
61888,1,1,1,0,93
67510,1,1,1,0,93
11723,1,1,1,0,93
70198,1,1,1,0,93
33100,1,1,1,0,93
23456,1,1,1,0,93
25380,1,1,1,0,93
73961,1,1,1,0,93
75524,1,3,0.5,0,116
97459,7,2,0.666667,12,116
18348,1,3,0.5,0,116
57292,1,3,0.5,0,116
17284,1,3,0.5,0,116
3226,1,3,0.5,0,116
49675,1,1,1,0,117
82070,5,0,0,0,117
43778,1,1,1,0,117
44268,1,1,1,0,117
96902,2,1,1,1,117
79994,1,1,1,0,118
66713,7,0,0,0,118
71513,1,1,1,0,118
77451,1,1,1,0,118
58277,1,1,1,0,118
86436,1,1,1,0,118
41829,1,1,1,0,118
19316,1,1,1,0,119
53228,14,0,0,0,119
17443,1,1,1,0,119
93299,2,1,1,0,119
21227,1,1,1,0,119
11299,1,1,1,0,119
7771,1,1,1,0,119
41941,1,1,1,0,119
5009,1,1,1,0,119
22729,1,1,1,0,119
1094,1,1,1,0,119
63971,1,1,1,0,119
1254,1,1,1,0,119
87961,1,1,1,0,119
94422,1,1,1,0,119
72283,1,1,1,0,25
91023,28,0,0,0,25
36380,1,1,1,0,25
50108,1,1,1,0,25
87207,1,1,1,0,25
27712,1,1,1,0,25
55445,1,1,1,0,25
44505,1,1,1,0,25
83734,1,1,1,0,25
41630,2,2,0.75,0,25
17628,1,1,1,0,25
31154,1,1,1,0,25
29151,1,1,1,0,25
62112,1,1,1,0,25
79687,1,1,1,0,25
26735,1,1,1,0,25
19321,1,1,1,0,25
75436,1,1,1,0,25
78330,1,1,1,0,25
54772,1,1,1,0,25
54916,1,1,1,0,25
13776,1,1,1,0,25
41415,1,1,1,0,25
68736,1,1,1,0,25
29892,1,1,1,0,25
35672,1,1,1,0,25
30207,1,1,1,0,25
62176,1,3,0.5,0,120
95122,13,2,0.666667,24,120
99997,1,3,0.5,0,120
12018,1,3,0.5,0,120
58878,1,3,0.5,0,120
15330,1,3,0.5,0,120
16500,1,3,0.5,0,120
21746,2,3,0.555556,0,120
17063,2,3,0.571429,0,120
24221,1,3,0.5,0,120
17632,1,3,0.5,0,120
86545,1,3,0.5,0,120
16347,1,3,0.5,0,120
17319,1,1,1,0,121
46828,16,0,0,0,121
3720,1,1,1,0,121
61121,1,1,1,0,121
65223,1,1,1,0,121
97888,1,1,1,0,121
13786,1,1,1,0,121
80321,1,1,1,0,121
48604,1,1,1,0,121
9631,1,1,1,0,121
88323,1,1,1,0,121
12816,1,1,1,0,121
73631,1,1,1,0,121
83961,1,1,1,0,121
86327,1,1,1,0,121
83819,1,1,1,0,121
43928,1,1,1,0,121
97063,1,1,1,0,122
96433,5,0,0,0,122
40528,1,1,1,0,122
92304,1,1,1,0,122
25624,1,1,1,0,122
84030,1,1,1,0,122
57783,1,1,1,0,105
39152,8,0,0,0,105
97382,1,1,1,0,105
27969,1,1,1,0,105
72258,1,1,1,0,105
47360,1,1,1,0,105
7719,1,1,1,0,105
2604,2,1,1,1,105
86007,1,3,0.5,0,389
95393,15,2,0.666667,30,389
69751,1,3,0.5,0,389
64585,1,3,0.5,0,389
98383,1,3,0.5,0,389
16233,1,3,0.5,0,389
54928,1,3,0.5,0,389
64364,1,3,0.5,0,389
78044,1,3,0.5,0,389
31116,1,3,0.5,0,389
1702,1,3,0.5,0,389
76224,1,3,0.5,0,389
9623,1,3,0.5,0,389
10941,1,3,0.5,0,389
54092,2,3,0.5,3,389
21457,1,12,0.142857,0,39
56017,2,12,0.142857,16,39
80567,2,12,0.150442,0,39
80413,2,12,0.161017,0,39
98054,1,12,0.142857,0,39
76236,1,12,0.142857,0,39
90789,1,1,1,0,133
54571,14,0,0,0,133
20804,1,1,1,0,133
66569,1,1,1,0,133
97272,2,1,1,0,133
37234,2,1,1,0,133
7318,1,1,1,0,133
88389,1,1,1,0,133
5906,1,1,1,0,133
96069,1,1,1,0,133
59065,1,1,1,0,133
1736,3,1,1,54,133
29327,1,1,1,0,133
34050,1,1,1,0,133
15444,1,1,1,0,133
91917,1,1,1,0,123
84219,18,0,0,0,123
81636,1,1,1,0,123
89009,1,1,1,0,123
69771,1,1,1,0,123
85001,1,1,1,0,123
37193,2,1,1,2,123
39262,1,1,1,0,123
82624,1,1,1,0,123
72066,1,1,1,0,123
30056,1,1,1,0,123
46548,1,1,1,0,123
56262,1,1,1,0,123
60848,1,1,1,0,123
25374,1,1,1,0,123
37978,1,1,1,0,123
74882,1,1,1,0,123
76613,1,1,1,0,123
89488,1,1,1,0,1012
91222,25,0,0,0,1012
99966,1,1,1,0,1012
32297,1,1,1,0,1012
79367,1,1,1,0,1012
88489,2,1,1,1,1012
1860,1,1,1,0,1012
75528,1,1,1,0,1012
71709,1,1,1,0,1012
35970,1,1,1,0,1012
4268,1,1,1,0,1012
81297,1,1,1,0,1012
65443,1,1,1,0,1012
48202,1,1,1,0,1012
33836,1,1,1,0,1012
89901,1,1,1,0,1012
89757,1,1,1,0,1012
19380,1,1,1,0,1012
95175,1,1,1,0,1012
40253,1,1,1,0,1012
22299,1,1,1,0,1012
48428,1,1,1,0,1012
89282,1,1,1,0,1012
95193,1,1,1,0,1012
55995,1,1,1,0,1012
12347,2,2,0.666667,2,17
81569,20,1,1,25,17
13348,1,2,0.666667,0,17
92213,1,2,0.666667,0,17
88178,1,2,0.666667,0,17
19957,1,2,0.666667,0,17
4956,1,2,0.666667,0,17
63846,1,2,0.666667,0,17
75955,1,2,0.666667,0,17
28603,1,2,0.666667,0,17
5850,1,2,0.666667,0,17
89993,1,2,0.666667,0,17
48251,1,2,0.666667,0,17
6523,2,2,0.666667,2,17
93881,1,2,0.666667,0,17
58826,1,2,0.666667,0,17
53055,1,2,0.666667,0,17
29781,1,2,0.666667,0,17
2887,1,2,0.666667,0,17
12513,1,1,1,0,1054
48899,7,0,0,0,1054
34561,1,1,1,0,1054
30928,1,1,1,0,1054
60501,1,1,1,0,1054
32060,2,1,1,0,1054
54812,1,1,1,0,1054
75124,1,1,1,0,124
54273,21,0,0,0,124
8076,1,1,1,0,124
35307,2,1,1,1,124
32723,2,1,1,1,124
3178,1,1,1,0,124
9271,1,1,1,0,124
68484,1,1,1,0,124
28528,1,1,1,0,124
77417,2,1,1,2,124
92086,1,1,1,0,124
29286,1,1,1,0,124
84791,1,1,1,0,124
96037,1,1,1,0,124
45353,1,1,1,0,124
5785,1,1,1,0,124
6197,1,1,1,0,124
64966,1,1,1,0,124
24250,3,3,0.571429,28,124
78225,1,1,1,0,124
12431,1,1,1,0,124
43184,2,1,1,1,124
13140,2,1,1,1,530
68812,23,0,0,0,530
1107,1,1,1,0,530
14239,1,1,1,0,530
56363,1,1,1,0,530
32984,1,1,1,0,530
89939,1,1,1,0,530
34175,1,1,1,0,530
85486,1,1,1,0,530
72994,1,1,1,0,530
29508,1,1,1,0,530
85377,1,1,1,0,530
62422,1,1,1,0,530
96017,1,1,1,0,530
12882,1,1,1,0,530
10230,1,1,1,0,530
43991,1,1,1,0,530
56091,1,1,1,0,530
75987,1,1,1,0,530
14474,1,1,1,0,530
1075,1,1,1,0,530
42604,2,1,1,2,530
90223,1,1,1,0,530
71188,1,1,1,0,125
33133,5,0,0,0,125
50890,1,1,1,0,125
93810,1,1,1,0,125
82063,1,1,1,0,125
77985,1,1,1,0,125
53866,1,3,0.5,0,39
98621,21,2,0.666667,40,39
55836,1,3,0.5,0,39
21075,1,3,0.5,0,39
64302,1,3,0.5,0,39
55873,1,3,0.5,0,39
31110,1,3,0.5,0,39
97247,1,3,0.5,0,39
77790,1,3,0.5,0,39
11866,1,3,0.5,0,39
86588,1,3,0.5,0,39
86913,1,3,0.5,0,39
76319,1,3,0.5,0,39
52989,1,3,0.5,0,39
89438,1,3,0.5,0,39
38663,1,3,0.5,0,39
25608,1,3,0.5,0,39
30919,1,3,0.5,0,39
14587,1,3,0.5,0,39
69567,1,3,0.5,0,39
65157,2,1,1,5,64
15677,3,0,0,0,64
25924,1,1,1,0,64
81428,1,1,1,0,64
30176,1,1,1,0,62
7097,22,0,0,0,62
32342,2,1,1,1,62
97085,1,1,1,0,62
96729,1,1,1,0,62
69461,2,1,1,1,62
87173,1,1,1,0,62
79363,1,1,1,0,62
44119,1,1,1,0,62
50340,1,1,1,0,62
80414,1,1,1,0,62
9445,2,1,1,1,62
7127,1,1,1,0,62
47558,1,1,1,0,62
94761,1,1,1,0,62
75473,1,1,1,0,62
77698,2,1,1,0,62
99251,1,1,1,0,62
55556,1,1,1,0,62
25234,1,1,1,0,62
95776,1,1,1,0,62
41195,1,1,1,0,62
42139,1,1,1,0,62
36702,1,2,0.666667,0,126
87307,16,1,1,17,126
62443,1,2,0.666667,0,126
1517,1,2,0.666667,0,126
67622,1,2,0.666667,0,126
73614,2,2,0.666667,2,126
74912,1,2,0.666667,0,126
77078,1,2,0.666667,0,126
25855,1,2,0.666667,0,126
35956,1,2,0.666667,0,126
31265,1,2,0.666667,0,126
40207,1,2,0.666667,0,126
91629,1,2,0.666667,0,126
4095,1,2,0.666667,0,126
38507,1,2,0.666667,0,126
83375,1,1,1,0,127
68204,27,0,0,0,127
60292,1,1,1,0,127
74568,1,1,1,0,127
61503,1,1,1,0,127
4649,1,1,1,0,127
7294,1,1,1,0,127
37002,1,1,1,0,127
63333,1,1,1,0,127
54413,1,1,1,0,127
24719,1,1,1,0,127
74573,1,1,1,0,127
62786,1,1,1,0,127
37856,1,1,1,0,127
41572,1,1,1,0,127
20710,1,1,1,0,127
54895,1,1,1,0,127
22086,1,1,1,0,127
16353,1,1,1,0,127
88374,1,1,1,0,127
51881,2,1,1,1,127
79442,1,1,1,0,127
41029,1,1,1,0,127
68113,1,1,1,0,127
68282,2,1,1,0,127
75311,1,1,1,0,127
54106,1,1,1,0,127
96437,1,1,1,0,127
13533,1,2,0.666667,0,133
8906,8,1,1,7,133
18993,1,2,0.666667,0,133
20336,1,2,0.666667,0,133
21235,1,2,0.666667,0,133
30671,1,2,0.666667,0,133
58190,1,2,0.666667,0,133
64539,1,1,1,0,128
99305,5,0,0,0,128
10140,1,1,1,0,128
13155,1,1,1,0,128
28972,1,1,1,0,128
54488,1,1,1,0,128
54964,1,1,1,0,64
52163,10,0,0,0,64
73076,1,1,1,0,64
64484,1,1,1,0,64
11806,1,1,1,0,64
34120,1,1,1,0,64
17867,1,1,1,0,64
77706,1,1,1,0,64
6909,1,1,1,0,64
55497,1,1,1,0,64
20249,1,1,1,0,129
64251,3,0,0,0,129
34226,1,1,1,0,129
73066,1,1,1,0,129
39140,3,19,0.102941,21,205
93371,20,18,0.103825,399,205
66275,1,19,0.098522,0,205
1305,1,19,0.098522,0,205
74905,1,19,0.098522,0,205
86595,1,19,0.098522,0,205
72386,2,19,0.098522,10,205
93373,1,19,0.098522,0,205
92007,1,19,0.098522,0,205
34070,1,19,0.098522,0,205
94601,1,19,0.098522,0,205
92961,1,19,0.098522,0,205
82974,1,19,0.098522,0,205
57536,1,19,0.098522,0,205
37686,1,19,0.098522,0,205
29074,1,19,0.098522,0,205
60556,2,19,0.098522,10,205
94313,1,19,0.098522,0,205
14771,1,19,0.098522,0,205
77931,1,19,0.098522,0,205
14883,1,1,1,0,59
38767,25,0,0,0,59
79632,1,1,1,0,59
30387,1,1,1,0,59
80248,1,1,1,0,59
86438,1,1,1,0,59
17948,1,1,1,0,59
79853,1,1,1,0,59
58069,1,1,1,0,59
76407,1,1,1,0,59
91682,2,1,1,1,59
87063,1,1,1,0,59
30499,1,1,1,0,59
16421,1,1,1,0,59
60393,1,1,1,0,59
84883,2,1,1,0,59
37625,2,2,0.75,0,59
38642,1,1,1,0,59
74102,1,1,1,0,59
63800,1,1,1,0,59
52508,1,1,1,0,59
42665,1,1,1,0,59
50530,1,1,1,0,59
92683,1,1,1,0,59
15841,1,1,1,0,59
12330,1,1,1,0,698
49247,26,0,0,0,698
15757,1,1,1,0,698
5711,1,1,1,0,698
1987,1,1,1,0,698
88224,1,1,1,0,698
76959,2,1,1,2,698
52290,1,1,1,0,698
89436,2,1,1,1,698
7540,1,1,1,0,698
95492,1,1,1,0,698
65807,1,1,1,0,698
53577,1,1,1,0,698
24910,1,1,1,0,698
88271,1,1,1,0,698
73658,1,1,1,0,698
92406,1,1,1,0,698
48729,1,1,1,0,698
67586,1,1,1,0,698
56741,1,1,1,0,698
3235,1,1,1,0,698
69282,1,1,1,0,698
82647,2,1,1,0,698
2790,1,1,1,0,698
53582,1,1,1,0,698
10760,1,1,1,0,698
52793,1,1,1,0,698
79351,1,1,1,0,68
10015,28,0,0,0,68
37513,1,1,1,0,68
74617,1,1,1,0,68
16607,1,1,1,0,68
15318,1,1,1,0,68
3910,1,1,1,0,68
7272,1,1,1,0,68
75497,1,1,1,0,68
36372,1,1,1,0,68
68279,1,1,1,0,68
55517,1,1,1,0,68
64524,1,1,1,0,68
21991,1,1,1,0,68
25179,1,1,1,0,68
9863,1,1,1,0,68
36875,1,1,1,0,68
12058,1,1,1,0,68
72143,1,1,1,0,68
96840,1,1,1,0,68
37884,1,1,1,0,68
55954,1,1,1,0,68
22989,1,1,1,0,68
44241,1,1,1,0,68
65572,1,1,1,0,68
80758,1,1,1,0,68
70470,1,1,1,0,68
43508,1,1,1,0,130
37252,4,0,0,0,130
19364,1,1,1,0,130
82057,1,1,1,0,130
57276,1,1,1,0,130
55974,1,3,0.5,0,131
62646,4,2,0.666667,8,131
23583,2,3,0.5,3,131
90933,1,3,0.5,0,131
87485,1,2,0.666667,0,132
44922,5,1,1,4,132
17468,1,2,0.666667,0,132
15826,1,2,0.666667,0,132
34392,1,2,0.666667,0,132
19615,1,1,1,0,133
96937,24,0,0,0,133
20728,2,1,1,22,133
58301,1,1,1,0,133
84797,1,1,1,0,133
63166,1,1,1,0,133
77857,1,1,1,0,133
33227,1,1,1,0,133
86110,1,1,1,0,133
91096,1,1,1,0,133
71339,1,1,1,0,133
37833,1,1,1,0,133
10948,1,1,1,0,133
42028,1,1,1,0,133
11151,1,1,1,0,133
80256,2,1,1,1,133
42671,1,1,1,0,133
93423,1,1,1,0,133
48586,1,1,1,0,133
17750,1,1,1,0,133
67094,1,1,1,0,133
54880,2,2,0.75,0,133
50436,1,1,1,0,1294
59222,12,0,0,0,1294
42245,1,1,1,0,1294
34335,1,1,1,0,1294
29203,1,1,1,0,1294
18797,1,1,1,0,1294
4983,1,1,1,0,1294
4457,1,1,1,0,1294
38897,1,1,1,0,1294
99397,1,1,1,0,1294
90941,2,2,0.75,0,1294
11869,1,1,1,0,1294
2485,1,1,1,0,87
99421,22,0,0,0,87
14672,1,1,1,0,87
40576,1,1,1,0,87
62665,1,1,1,0,87
19646,1,1,1,0,87
77834,1,1,1,0,87
28002,1,1,1,0,87
81652,1,1,1,0,87
5429,1,1,1,0,87
44249,2,1,1,1,87
70295,1,1,1,0,87
78040,1,1,1,0,87
52725,1,1,1,0,87
21894,1,1,1,0,87
95297,1,1,1,0,87
25037,1,1,1,0,87
27312,1,1,1,0,87
70999,1,1,1,0,87
74652,1,1,1,0,87
98992,1,1,1,0,87
79860,1,1,1,0,87
46109,1,2,0.666667,0,45
94580,30,1,1,57,45
98905,1,2,0.666667,0,45
78344,2,2,0.75,0,45
89109,1,2,0.666667,0,45
57116,1,2,0.666667,0,45
65542,1,2,0.666667,0,45
29701,1,2,0.666667,0,45
20050,1,2,0.666667,0,45
71858,1,2,0.666667,0,45
56132,1,2,0.666667,0,45
62979,1,2,0.666667,0,45
58787,1,2,0.666667,0,45
40027,2,2,0.666667,6,520
9533,1,2,0.666667,0,45
82235,3,2,0.714286,0,56
76330,1,2,0.666667,0,45
49653,1,2,0.666667,0,45
79514,1,2,0.666667,0,45
9613,1,2,0.666667,0,45
39443,1,2,0.666667,0,45
3344,1,2,0.666667,0,45
8792,1,2,0.666667,0,45
68341,1,2,0.666667,0,45
49048,1,2,0.666667,0,45
82175,1,2,0.666667,0,45
6753,1,2,0.666667,0,45
73155,2,3,0.555556,0,111
18,19,2,0.666667,76,111
47919,2,3,0.5,3,111
64335,1,3,0.5,0,111
82015,1,3,0.5,0,111
5535,1,3,0.5,0,111
62006,1,3,0.5,0,111
92042,1,3,0.5,0,111
98232,2,3,0.571429,0,111
5493,1,3,0.5,0,111
84246,1,3,0.5,0,111
55991,1,3,0.5,0,111
17521,2,3,0.5,51,111
69763,1,3,0.5,0,111
57709,1,3,0.5,0,111
98213,1,3,0.5,0,111
2162,1,3,0.5,0,111
52430,1,3,0.5,0,111
2699,2,1,1,1,134
20562,6,0,0,0,134
469,1,1,1,0,134
18429,2,1,1,0,134
84662,1,1,1,0,134
97140,1,1,1,0,134
97381,1,1,1,0,134
36261,1,1,1,0,135
54740,22,0,0,0,135
49354,2,1,1,0,135
10440,1,1,1,0,135
5308,1,1,1,0,135
17478,1,1,1,0,135
57776,1,1,1,0,135
83670,1,1,1,0,135
25099,1,1,1,0,135
74825,1,1,1,0,135
23532,1,1,1,0,135
20563,1,1,1,0,135
84147,1,1,1,0,135
8542,1,1,1,0,135
54249,1,1,1,0,135
13077,1,1,1,0,135
98382,1,1,1,0,135
62819,1,1,1,0,135
16880,1,1,1,0,135
50741,1,1,1,0,135
15288,1,1,1,0,135
75248,1,1,1,0,135
40187,1,1,1,0,135
34889,1,1,1,0,136
69688,28,0,0,0,136
69153,1,1,1,0,136
94092,1,1,1,0,136
50968,1,1,1,0,136
36660,1,1,1,0,136
40,1,1,1,0,136
5363,1,1,1,0,136
90082,1,1,1,0,136
35161,1,1,1,0,136
16477,1,1,1,0,136
87925,1,1,1,0,136
8640,2,1,1,1,136
5714,1,1,1,0,136
81826,1,1,1,0,136
47041,1,1,1,0,136
84275,1,1,1,0,136
15385,1,1,1,0,136
40672,1,1,1,0,136
56408,1,1,1,0,136
93564,1,1,1,0,136
42386,1,1,1,0,136
6156,1,1,1,0,136
71405,1,1,1,0,136
1743,1,1,1,0,136
51731,1,1,1,0,136
60716,1,1,1,0,136
15129,1,1,1,0,136
20673,1,1,1,0,136
77142,2,3,0.372093,0,137
60931,19,0,0,0,137
36618,1,1,1,0,137
15310,1,1,1,0,137
24268,1,1,1,0,137
64178,1,1,1,0,137
10239,1,1,1,0,137
46654,1,1,1,0,137
9985,1,1,1,0,137
271,1,1,1,0,137
84794,1,1,1,0,137
41293,1,1,1,0,137
3541,1,1,1,0,137
76457,1,1,1,0,137
63093,2,1,1,0,137
65316,1,1,1,0,137
90018,1,1,1,0,137
93585,1,1,1,0,137
32573,1,1,1,0,137
3936,1,1,1,0,137
83873,1,1,1,0,50
81819,29,0,0,0,50
32257,1,1,1,0,50
27376,1,1,1,0,50
40455,1,1,1,0,50
11676,1,1,1,0,50
5237,1,1,1,0,50
74930,1,1,1,0,50
41373,1,1,1,0,50
32883,1,1,1,0,50
67215,1,1,1,0,50
17970,1,1,1,0,50
96755,1,1,1,0,50
84322,1,1,1,0,50
12757,1,1,1,0,50
